Ligand	Receptor	Score
CHEK2	CDC25A	1
CHEK2	MRC1	1
CHEK2	TTK	1
CHEK2	ZYX	1
CHEK2	BRCA2	1
CHEK2	PLK3	1
CHEK2	LIG1	1
CHEK2	MDC1	1
CHRM1	CHAT	1
CHRM1	GNG12	1
CHRM1	GNA14	1
CHRM1	GNAS	1
CHRM1	APP	1
CHRM1	GNAI2	1
CHRM1	GNAL	1
CHRM1	TRPC6	1
CHRM1	GNAI3	1
CHRM1	PLCG1	1
CHRM1	CXCL9	1
CHRM1	GNAQ	1
CHRM1	GNB2	1
CHRM1	GNAI1	1
CHRM1	GNA15	1
CHRM1	GNA11	1
CHRM2	CHAT	1
CHRM2	GNG12	1
CHRM2	GNA14	1
CHRM2	GNAQ	1
CHRM2	GNAI1	1
CHRM2	GNB2	1
CHRM2	GNAO1	1
CHRM2	GNAI3	1
CHRM2	GNA15	1
CHRM2	GNA11	1
CHRM3	CHAT	1
CHRM3	ARF1	1
CHRM3	GNG12	1
CHRM3	GNA14	1
CHRM3	GNAS	1
CHRM3	GNAL	1
CHRM3	GNAI3	1
CHRM3	GNAQ	1
CHRM3	GNAI1	1
CHRM3	GNA15	1
CHRM3	GNA11	1
CHRM4	CHAT	1
CHRM4	GNG12	1
CHRM4	GNAI3	1
CHRM4	GNB2	1
CHRM4	GNAO1	1
CHRM4	GNAI1	1
CHRM4	EEF1A2	1
CHRM5	CHAT	1
CHRM5	GNG12	1
CHRM5	GNA14	1
CHRM5	GNAS	1
CHRM5	GNAL	1
CHRM5	GNAI3	1
CHRM5	GNAQ	1
CHRM5	GNAO1	1
CHRM5	GNAI1	1
CHRM5	GNA15	1
CHRM5	GNAZ	1
CHRNA1	PLCG1	1
CHRNA7	TP53	1
CHRNA7	IL1B	1
CHRNA7	AKT1	1
CHRNE	CALM3	1
CISD2	BCL2	1
CKLF	CCR4	5
CKLF	LRP6	4
CLCN3	KRT18	1
CLCN4	CP	1
CLDN1	MMP2	1
CLDN11	CLDN11	1
CLDN3	CLDN1	1
CLEC1A	CLEC2B	1
CLEC1B	KLRB1	2
CLEC1B	PDPN	1
CLEC1B	SYK	1
CLEC2A	KLRF2	6
CLEC2A	KLRB1	1
CLEC2D	KLRB1	5
CLEC2D	KLRB1B	1
CLEC2L	KLRB1	1
CLEC4G	LAG3	3
CLEC6A	SYK	1
CLEC7A	IL6	1
CLEC7A	PTPN11	1
CLK1	C9orf78	1
CLK1	RNASEH2C	1
CLK1	SRSF1	1
CLK1	ZNF396	1
CLK1	SRSF6	1
CLK1	PIAS4	1
CLK1	MBP	1
CLK1	TRIM28	1
CLK1	PNMA1	1
CLK1	SRSF2	1
CLK1	PPP2R5D	1
CLK1	SRPK1	1
CLK1	ABL1	1
CLK1	GOLM1	1
CLK1	MDM4	1
CLK1	RBM17	1
CLK1	PRICKLE2	1
CLK1	RPA2	1
CLK1	VHL	1
CLK1	UBL5	1
CLK1	CSRP3	1
CLK1	PRPF4	1
CLK1	NEUROD1	1
CLK1	ZNF471	1
CLK1	PPIG	1
CLK1	ZSCAN18	1
CLK1	PPP1R13L	1
CLK1	PMF1	1
CLK1	YWHAG	1
CLK1	RCHY1	1
CLK1	PSMC3	1
CLK1	TOX	1
CLK1	BARX1	1
CLK1	CBL	1
CLK1	ANKS1A	1
CLK1	ETS1	1
CLK1	PER1	1
CLK1	ZNF765	1
CLK1	HSFY1	1
CLK1	LBR	1
CLK1	SNRNP70	1
CLK1	PTPN1	1
CLK1	LUC7L3	1
CLK1	ZMAT2	1
CLK1	GMEB1	1
CLK1	HDAC8	1
CLK4	ABL1	1
CLK4	ZNF277	1
CLK4	HSPB2	1
CLK4	CLASRP	1
CLK4	ZYX	1
CLK4	UBL5	1
CMKLR1	RARRES2	1
CMKLR2	CXCL12	1
CMKLR2	GTPBP1	1
CMKLR2	EGFR	1
CMTM2	KLK3	1
CMTM3	AR	1
CMTM3	KLK3	1
CMTM8	EGFR	2
CNMD	PTPRD	1
CNR1	CACNA1G	1
CNR1	CACNA1S	1
CNR1	CACNG7	1
CNR1	CACNA1C	1
CNR1	GNA13	1
CNR1	CACNA1B	1
CNR1	CACNG3	1
CNR1	CACNB3	1
CNR1	CACNG1	1
CNR1	CACNA1I	1
CNR1	CACNA1A	1
CNR1	GNA14	1
CNR1	GNA12	1
CNR1	PPM1A	1
CNR1	CACNA1F	1
CNR1	CACNG8	1
CNR1	CACNG6	1
CNR1	CACNB4	1
CNR1	MAPK3	1
CNR1	CACNA1D	1
CNR1	CACNB1	1
CNR1	GNAO1	1
CNR1	IRS1	1
CNR1	CACNA1E	1
CNR1	GNAI1	1
CNR1	CACNA1H	1
CNR1	CACNA2D1	1
CNR1	PPP1R1B	1
CNR1	TRPV1	1
CNR1	CACNB2	1
CNR1	GNB2	1
CNR1	GNAI3	1
CNR1	CACNG2	1
CNR1	GNAZ	1
CNR2	GNAI3	1
CNR2	GNB2	1
CNR2	GNAO1	1
CNR2	GNAI1	1
CNR2	GNAZ	1
CNTFR	CNTF	1
CNTFR	JAK3	1
CNTFR	JAK2	1
CNTFR	JAK1	1
CNTFR	TYK2	1
CNTN6	NOTCH1	3
CNTN6	PTPRG	1
CNTN6	NOTCH2	1
CNTN6	NOTCH4	1
CNTN6	NOTCH3	1
CNTNAP1	RTN4	1
CNTNAP2	CNTN2	1
COL13A1	ITGA10_ITGB1	1
COL13A1	ITGA1_ITGB1	1
COL13A1	ITGA11_ITGB1	1
COL13A1	ITGA2_ITGB1	1
COL17A1	ITGA10_ITGB1	1
COL17A1	ITGA1_ITGB1	1
COL17A1	ITGA11_ITGB1	1
COL17A1	ITGA2_ITGB1	1
COLEC12	SUCLA2	1
CORIN	NPPA	1
COX4I2	CYCS	1
CPD	SLTM	1
CPM	CD14	1
CPM	EGF	1
CPM	BDKRB2	1
CPOX	CDC25A	1
CR2	CD83	1
CR2	IL4	1
CREB3	EP300	1
CREB3	CXCL12	1
CREB3	POMC	1
CREB3	MITF	1
CREB3	CREBBP	1
CREB3	CCL15	1
CREB3L1	EP300	1
CREB3L1	CREBBP	1
CREB3L1	POMC	1
CREB3L1	MITF	1
CREB3L2	EP300	1
CREB3L2	CREBBP	1
CREB3L2	POMC	1
CREB3L2	MITF	1
CREB3L3	EP300	1
CREB3L3	CREBBP	1
CREB3L3	POMC	1
CREB3L3	MITF	1
CREB3L4	EP300	1
CREB3L4	CREBBP	1
CREB3L4	POMC	1
CREB3L4	MITF	1
CRHR1	CRH	1
CRHR1	UCN	1
CRHR1	GNAS	1
CRHR1	MAPK3	1
CRHR2	CRH	1
CRHR2	UCN	1
CRHR2	GNAS	1
CRLF2	CRLF2_IL7R_TSLP	1
CRLF2	JAK3	1
CRLF2	JAK2	1
CRLF2	JAK1	1
CRLF2	TYK2	1
CRTAM	CADM1	4
CRYAB	CASP3	1
CRYAB	BAX	1
CRYAB	BCL2L1	1
CS	PTK2	1
CS	PRKDC	1
CS	MAPK1	1
CS	EGFR	1
CS	CHUK	1
CSF1	SIRPA	4
CSF1	CSF1R	11
CSF1	HLA-B	1
CSF1	CELSR3	2
CSF1	CSF2RA	2
CSF1	CSF3R	2
CSF1	PDGFRA	1
CSF1	PAK1	1
CSF1	EPHA4	1
CSF1	AATK	1
CSF1	FGFR2	1
CSF1	ITGAV	1
CSF1	EPHB4	1
CSF1	ROS1	1
CSF1	EPHA7	1
CSF1	TNF	1
CSF1	SPP1	1
CSF1	SLC7A1	1
CSF1	CDC42	1
CSF1	NTRK3	1
CSF1	MST1R	1
CSF1	FGFR1	1
CSF1	FLT1	1
CSF1	CBL	1
CSF1	EPHA3	1
CSF1	MERTK	1
CSF1	FGFR3	1
CSF1	MUSK	1
CSF1	ETS2	1
CSF1	IL2	1
CSF1	HRAS	1
CSF1	TYRO3	1
CSF1	TEK	1
CSF1	RET	1
CSF1	PDGFRB	1
CSF1	CSF3	1
CSF1	WAS	1
CSF1	TSC2	1
CSF1	MSR1	1
CSF1	LMTK2	1
CSF1	AXL	1
CSF1	NTRK2	1
CSF1	EPHB1	1
CSF1	MAP2K1	1
CSF1	IL4	1
CSF1	INSRR	1
CSF1	INSR	1
CSF1	ERBB2	1
CSF1	ERBB3	1
CSF1	EPHA8	1
CSF1	GRB2	1
CSF1	PTK7	1
CSF1	DDR2	1
CSF1	ERBB4	1
CSF1	ITGB3	1
CSF1	EGFR	1
CSF1	EPHB3	1
CSF1	EPHB2	1
CSF1	TIE1	1
CSF1	FLT3	1
CSF1	BCAR1	1
CSF1	FLT4	1
CSF1	FGFR4	1
CSF1	IGF1R	1
CSF1	SLTM	1
CSF1	RYK	1
CSF1	ALK	1
CSF1	KIT	1
CSF1	PF4	1
CSF1	LTK	1
CSF1	VEGFA	1
CSF1	EPHA2	1
CSF1	NTRK1	1
CSF1	EPHA5	1
CSF1	ROR2	1
CSF1	EPHA6	1
CSF1	GSK3B	1
CSF1	ROR1	1
CSF1	PLA2G4A	1
CSF1	DDR1	1
CSF1	KDR	1
CSF1	PXN	1
CSF1	CCL2	1
CSF1	EPHA1	1
CSF1R	CSF1	3
CSF1R	IL34	1
CSF1R	THOC5	1
CSF1R	PIK3R2	1
CSF1R	SKAP2	1
CSF1R	ACLY	1
CSF1R	SOCS1	1
CSF1R	SHC1	1
CSF1R	SOS1	1
CSF1R	HCLS1	1
CSF1R	GRB2	1
CSF1R	STAP2	1
CSF1R	ITGB4	1
CSF1R	PIK3R1	1
CSF1R	HRAS	1
CSF1R	RASA1	1
CSF1R	LYN	1
CSF1R	PLCG2	1
CSF1R	PTK2	1
CSF1R	MAP4K1	1
CSF1R	INPP5D	1
CSF1R	YES1	1
CSF1R	IRS1	1
CSF1R	SOCS3	1
CSF1R	VAV3	1
CSF1R	FLT3	1
CSF1R	GRAP2	1
CSF1R	FYN	1
CSF1R	VAV2	1
CSF1R	ETS1	1
CSF1R	CTNND1	1
CSF1R	CBL	1
CSF1R	RPS6KA2	1
CSF1R	INPPL1	1
CSF2RA	CSF2	1
CSF2RA	JAK3	1
CSF2RA	JAK2	1
CSF2RA	JAK1	1
CSF2RA	TYK2	1
CSF2RB	CSF2	1
CSF2RB	IL5	1
CSF2RB	IL3	1
CSF2RB	JAK1	1
CSF2RB	STAT5A	1
CSF2RB	PIK3CA	1
CSF2RB	PIK3R1	1
CSF2RB	JAK3	1
CSF2RB	SHC1	1
CSF2RB	SOS1	1
CSF2RB	GRB2	1
CSF2RB	TYK2	1
CSF3R	CSF3	1
CSF3R	JAK3	1
CSF3R	JAK2	1
CSF3R	JAK1	1
CSF3R	TYK2	1
CSNK1E	ERCC5	1
CSNK1E	G3BP1	1
CSNK1E	NFKB2	1
CSNK1E	DKC1	1
CSNK1E	YWHAB	1
CSNK1E	MBNL3	1
CSNK1E	IGFBP1	1
CSNK1E	PAXBP1	1
CSNK1E	ATN1	1
CSNK1E	CTNNB1	1
CSNK1E	ANKRD6	1
CSNK1E	AK2	1
CSNK1E	HCLS1	1
CSNK1E	NDRG1	1
CSNK1E	TAF3	1
CSNK1E	PER2	1
CSNK1E	CDC16	1
CSNK1E	DNM2	1
CSNK1E	GTSE1	1
CSNK1E	SMO	1
CSNK1E	YWHAE	1
CSNK1E	SYNRG	1
CSNK1E	PER3	1
CSNK1E	MFAP1	1
CSNK1E	NCOA3	1
CSNK1E	PKN2	1
CSNK1E	GEMIN7	1
CSNK1E	TCF7L2	1
CSNK1E	APC	1
CSNK1E	SLC18A2	1
CSNK1E	YWHAG	1
CSNK1E	TP53	1
CSNK1E	ABCF1	1
CSNK1E	HTATSF1	1
CSNK1E	TRPM4	1
CSNK1E	BID	1
CSNK1E	SNN	1
CSNK1E	CRY1	1
CSNK1E	CSDE1	1
CSNK1E	EEF2	1
CSNK1E	TFIP11	1
CSNK1E	SMN1	1
CSNK1E	SRRM1	1
CSNK1E	RTN4	1
CSNK1E	AP3B2	1
CSNK1E	CHEK2	1
CSNK1E	LGALS3	1
CSNK1E	TFAM	1
CSNK1E	FAM110A	1
CSNK1E	CTNND1	1
CSNK1E	ASAP3	1
CSNK1E	PPP2R5C	1
CSNK1E	PSEN2	1
CSNK1E	SHANK2	1
CSNK1E	GLI3	1
CSNK1E	ANK2	1
CSNK1E	KRT8	1
CSNK1E	KIF21A	1
CSNK1E	AXIN2	1
CSNK1E	PDAP1	1
CSNK1E	CHRM2	1
CSNK1E	CSDC2	1
CSNK1E	HSP90AA1	1
CSNK1E	FOXO1	1
CSNK1E	RRP12	1
CSNK1E	CEP41	1
CSNK1E	NPM1	1
CSNK1E	TJP2	1
CSNK1E	EIF2B5	1
CSNK1E	MYL9	1
CSNK1E	SMAD4	1
CSNK1E	BCL3	1
CSNK1E	WWTR1	1
CSNK1E	CHMP3	1
CSNK1E	DVL1	1
CSNK1E	YWHAQ	1
CSNK1E	EIF4H	1
CSNK1E	MAX	1
CSNK1E	OCLN	1
CSNK1E	YWHAH	1
CSNK1E	RIMS1	1
CSNK1E	FRAT1	1
CSNK1E	TCF3	1
CSNK1E	TOP2B	1
CSNK1E	HOXB6	1
CSNK1E	TCOF1	1
CSNK1E	FGA	1
CSNK1E	SMARCA2	1
CSNK1E	THRAP3	1
CSNK1E	PKP3	1
CSNK1E	PER1	1
CSNK1E	SOX10	1
CSNK1E	HDGF	1
CSNK1E	LEF1	1
CSNK1E	MGP	1
CSNK1E	SCAF11	1
CSNK1E	ROCK2	1
CSNK1E	UBE2A	1
CSNK1E	MAP1B	1
CSNK1E	SEMA5A	1
CSNK1E	CDH1	1
CSNK1E	CDK5	1
CSNK1E	EIF2AK2	1
CSNK1E	BSN	1
CSNK1E	RAD54B	1
CSNK1E	RPA1	1
CSNK1E	NFATC3	1
CSNK1E	SAFB2	1
CSNK1E	PRKAR2A	1
CSNK1E	CDC34	1
CSNK1E	CLIP1	1
CSNK1E	PGRMC1	1
CSNK1E	CASQ2	1
CSNK1E	HSP90AB1	1
CSNK1E	DLGAP2	1
CSNK1E	HDAC2	1
CSNK1E	BRD3	1
CSNK1E	DDX21	1
CSNK1E	MTA1	1
CSNK1E	PPP1R8	1
CSNK1E	SNAI1	1
CSNK1E	EIF5	1
CSNK1E	GLI1	1
CSNK1E	NEUROD1	1
CSNK1E	PPIG	1
CSNK1E	NPR2	1
CSNK1E	VIPAS39	1
CSNK1E	XPO1	1
CSNK1E	SLC39A7	1
CSNK1E	EIF5B	1
CSNK1E	PPP1R14A	1
CSNK1E	HDAC1	1
CSNK1E	DVL3	1
CSNK1E	PTPRC	1
CSNK1E	MYB	1
CSNK1E	OSBP	1
CSNK1E	PRKD2	1
CSNK1E	TARDBP	1
CSNK1E	TRAF3	1
CSNK1E	PURB	1
CSNK1E	BMAL1	1
CSNK1E	NEFL	1
CSNK1E	AXIN1	1
CSNK1E	EIF4ENIF1	1
CSNK1E	URI1	1
CSNK1E	SF3B2	1
CSNK1E	YWHAZ	1
CSNK1E	GLI2	1
CSNK1E	KIF1B	1
CSNK1E	AHNAK	1
CSNK1E	DDX24	1
CSNK1E	SRRM2	1
CSNK1E	IRF3	1
CSNK1E	PAK2	1
CSNK1E	SFN	1
CSNK1E	DVL2	1
CSNK1E	GTF2A1	1
CSNK1E	RPS6KA3	1
CSNK1E	STK4	1
CSNK1E	MDM4	1
CSNK1E	NEFM	1
CSNK1E	SKAP1	1
CSNK1E	TRIP10	1
CSNK1E	ROR2	1
CSNK1E	AVEN	1
CSNK1E	EIF4B	1
CSNK1E	NACA	1
CSNK1E	FPR1	1
CSNK1E	AKAP9	1
CSNK1E	YAP1	1
CSNK1E	ITIH2	1
CSNK1E	EIF3B	1
CSNK1E	PPP1R13L	1
CSNK1E	PRP4K	1
CSNK1E	CAMK2A	1
CSNK1E	SOCS3	1
CSNK1E	EIF4EBP1	1
CSNK1E	CDC25A	1
CSNK1E	LRP6	1
CSNK1E	VPS72	1
CSNK1E	EPB41L3	1
CSNK1E	CTNNA2	1
CSNK1E	DMTN	1
CSNK1E	BAZ1B	1
CSNK1E	ZHX1	1
CSNK1E	PALM	1
CSNK1E	PSMA6	1
CSNK1E	USP34	1
CSNK1E	DLGAP1	1
CSNK1G1	GLI3	1
CSNK1G1	TBR1	1
CSNK1G1	CDK5	1
CSNK1G1	YWHAB	1
CSNK1G1	PAXBP1	1
CSNK1G1	NFATC3	1
CSNK1G1	PSEN2	1
CSNK1G1	ZNF396	1
CSNK1G1	CTNNB1	1
CSNK1G1	FOXO1	1
CSNK1G1	DVL2	1
CSNK1G1	SFN	1
CSNK1G1	ZIM2	1
CSNK1G1	RELA	1
CSNK1G1	YWHAE	1
CSNK1G1	DVL1	1
CSNK1G1	YWHAQ	1
CSNK1G1	GLI1	1
CSNK1G1	LRP5	1
CSNK1G1	SRXN1	1
CSNK1G1	SERPINB2	1
CSNK1G1	YWHAH	1
CSNK1G1	GSK3B	1
CSNK1G1	APC	1
CSNK1G1	MAPT	1
CSNK1G1	NFATC1	1
CSNK1G1	CSNK1E	1
CSNK1G1	PPP1R14A	1
CSNK1G1	SLC18A2	1
CSNK1G1	DVL3	1
CSNK1G1	STX3	1
CSNK1G1	TP53	1
CSNK1G1	BID	1
CSNK1G1	ATP2B1	1
CSNK1G1	YWHAG	1
CSNK1G1	GSK3A	1
CSNK1G1	LRP6	1
CSNK1G1	AXIN1	1
CSNK1G1	YWHAZ	1
CSNK1G1	WNT3A	1
CSNK1G1	GLI2	1
CSNK1G1	FZD5	1
CSNK1G1	ASAP3	1
CSNK1G1	ANK1	1
CSPG4	ITGA3_ITGB1	2
CTDNEP1	LPIN1	1
CTDNEP1	AR	1
CTDNEP1	FOXO3	1
CTDNEP1	BMPR2	1
CTDNEP1	BMPR1A	1
CTLA4	CD86	2
CTLA4	CD80	2
CTLA4	CCR5	1
CTLA4	SERPINE1	1
CTLA4	IL2	1
CTLA4	PTPN6	1
CTLA4	ICOS	1
CTLA4	PDCD4	1
CTLA4	PTPN11	1
CTLA4	TNFSF11	1
CTLA4	CD3E	1
CTLA4	CBLB	1
CTLA4	PTPA	1
CTSK	ITGAL	1
CTSK	SPARC	1
CTSK	BAX	1
CTSK	BID	1
CUX1	PIK3IP1	1
CX3CL1	CX3CR1	12
CX3CL1	ITGAV	3
CX3CL1	ITGB3	3
CX3CL1	CCR10	1
CX3CL1	CCR1	1
CX3CL1	CCR7	1
CX3CL1	CXCR2	1
CX3CL1	CCR8	1
CX3CL1	CCR4	1
CX3CL1	PIK3R1	1
CX3CL1	CXCR3	1
CX3CL1	CXCR5	1
CX3CL1	CXCR1	1
CX3CL1	CXCR6	1
CX3CL1	CCR3	1
CX3CL1	CCR5	1
CX3CL1	XCR1	1
CX3CL1	CCR2	1
CX3CL1	CCL2	1
CX3CL1	CCR9	1
CX3CL1	CCR6	1
CX3CL1	CXCR4	1
CX3CR1	CX3CL1	1
CX3CR1	SCYD1	1
CX3CR1	GNAI2	1
CX3CR1	GNAI3	1
CX3CR1	JAK3	1
CX3CR1	GNAI1	1
CX3CR1	JAK2	1
CXADR	CXADR	1
CXADR	JAML	3
CXCL16	CXCR6	12
CXCL16	ADRA2A	5
CXCL16	GRM7	5
CXCL16	MTNR1A	5
CXCL16	CCR10	1
CXCL16	CCR1	1
CXCL16	CCR7	1
CXCL16	IFNG	1
CXCL16	CXCR2	1
CXCL16	CCR8	1
CXCL16	CCR4	1
CXCL16	CXCR3	1
CXCL16	CXCR5	1
CXCL16	CXCR1	1
CXCL16	IL15	1
CXCL16	CCR3	1
CXCL16	CCR5	1
CXCL16	XCR1	1
CXCL16	CCR2	1
CXCL16	CX3CR1	1
CXCL16	CCR9	1
CXCL16	CCR6	1
CXCL16	CXCR4	1
CXCR1	CXCL1	1
CXCR1	CXCL6	2
CXCR1	CXCL8	1
CXCR1	CXCL5	1
CXCR1	GNAI2	1
CXCR1	GNAI3	1
CXCR1	MAPK14	1
CXCR1	JAK3	1
CXCR1	GNAI1	1
CXCR1	JAK2	1
CXCR2	CXCL1	1
CXCR2	CXCL5	2
CXCR2	CXCL8	1
CXCR2	CXCL7	1
CXCR2	CXCL2	2
CXCR2	CXCL6	2
CXCR2	CXCL3	1
CXCR2	PKD1	1
CXCR2	GNAI2	1
CXCR2	GNAI3	1
CXCR2	JAK3	1
CXCR2	GNAI1	1
CXCR2	CCR1	1
CXCR2	JAK2	1
CXCR3	CXCL10	1
CXCR3	CXCL9	2
CXCR3	CXCL11	1
CXCR3	CCR3	1
CXCR3	VEGFA	1
CXCR3	GNAI2	1
CXCR3	MAP2K3	1
CXCR3	GNAI3	1
CXCR3	JAK3	1
CXCR3	GNG2	1
CXCR3	MAP2K6	1
CXCR3	GNAO1	1
CXCR3	GNB1	1
CXCR3	GNAI1	1
CXCR3	JAK2	1
CXCR3	GNAZ	1
CXCR4	SDF1	1
CXCR4	CXCL12	1
CXCR4	ERBB2	1
CXCR4	PIK3R2	1
CXCR4	STAT2	1
CXCR4	STAT5A	1
CXCR4	GNAI2	1
CXCR4	CD74	1
CXCR4	PIK3R5	1
CXCR4	RAC1	1
CXCR4	PIK3R3	1
CXCR4	PLCG1	1
CXCR4	GNA13	1
CXCR4	FUT1	1
CXCR4	LCK	1
CXCR4	HCLS1	1
CXCR4	PIK3CA	1
CXCR4	GNGT1	1
CXCR4	GNA12	1
CXCR4	PIK3R1	1
CXCR4	PIK3CD	1
CXCR4	JAK3	1
CXCR4	CCL20	1
CXCR4	CDC42	1
CXCR4	GNA11	1
CXCR4	RAP2B	1
CXCR4	SELL	1
CXCR4	PTK2	1
CXCR4	PIK3CG	1
CXCR4	PIK3CB	1
CXCR4	GNAQ	1
CXCR4	GNAO1	1
CXCR4	STAT1	1
CXCR4	GNB1	1
CXCR4	GNAI1	1
CXCR4	PXN	1
CXCR4	BCAR1	1
CXCR4	RALB	1
CXCR4	STAT3	1
CXCR4	RAP2A	1
CXCR4	CFL1	1
CXCR4	GNG2	1
CXCR4	GNAI3	1
CXCR4	JAK2	1
CXCR4	GNAZ	1
CXCR4	PPIA	1
CXCR5	CXCL13	1
CXCR5	GNAI2	1
CXCR5	GNAI3	1
CXCR5	JAK3	1
CXCR5	GNAI1	1
CXCR5	JAK2	1
CXCR6	CXCL16	1
CXCR6	GNAI2	1
CXCR6	GNAI3	1
CXCR6	JAK3	1
CXCR6	GNAI1	1
CXCR6	JAK2	1
CYB5R3	CYB5A	1
CYBA	MMP9	1
CYBA	MMP2	1
CYBA	NOX4	1
CYBA	MAPK14	1
CYBA	MAPK12	1
CYBA	MAPK11	1
CYBA	MAPK13	1
CYBB	MMP9	1
CYBB	MMP2	1
CYBB	PLN	1
CYBB	MAPK14	1
CYBB	MAPK12	1
CYBB	MAPK11	1
CYBB	MAPK13	1
CYP1A1	AHR	1
CYP1B1	GJA1	1
CYP1B1	WWOX	1
CYP3A4	NR1I2	1
CYSLTR1	ALOX5	1
CYSLTR1	ALOX5AP	1
CYSLTR1	GNA14	1
CYSLTR1	GNAQ	1
CYSLTR1	GNAI1	1
CYSLTR1	GNAI3	1
CYSLTR1	GNA15	1
CYSLTR1	GNA11	1
CYSLTR2	ALOX5	1
CYSLTR2	ALOX5AP	1
CYSLTR2	GNA14	1
CYSLTR2	GNAZ	1
CYSLTR2	GNAQ	1
CYSLTR2	GNAI3	1
CYSLTR2	GNA15	1
CYSLTR2	GNA11	1
DAG1	LAMA4	2
DAG1	CDS1	1
DAG1	LAMA2	1
DAG1	CTTN	1
DAG1	LAMB2	1
DAG1	RAC1	1
DAG1	PLCG1	1
DAG1	PRKCA	1
DAG1	RASGRP1	1
DAG1	LAMB1	1
DAG1	CDC42	1
DAPK1	MAP1B	1
DAPK1	UNC5A	1
DAPK1	YWHAB	1
DAPK1	ITGA3	1
DAPK1	MARK1	1
DAPK1	MYL12B	1
DAPK1	MAPK1	1
DAPK1	TNFRSF1A	1
DAPK1	MARK2	1
DAPK1	STX1A	1
DAPK1	TPM1	1
DAPK1	RPL13A	1
DAPK1	UNC5B	1
DAPK1	CAMKK2	1
DAPK1	MIB1	1
DAPK1	HSF1	1
DAPK1	NDRG2	1
DAPK1	TRADD	1
DAPK1	RIGI	1
DAPK1	MAPT	1
DAPK1	MAPK3	1
DAPK1	PKM	1
DAPK1	CDKN2A	1
DAPK1	STX3	1
DAPK1	PRKD1	1
DAPK1	TP53	1
DAPK1	TSC2	1
DAPK1	PIN1	1
DAPK1	RPS6	1
DAPK1	FADD	1
DAPK1	GRIN2B	1
DAPK1	DAPK3	1
DAPK1	CDKN1A	1
DAPK1	MAPK6	1
DAPK1	BCL2	1
DAPK1	UNC5C	1
DAPK1	BECN1	1
DAPK1	MCM3	1
DAPK1	TLN1	1
DAPK1	MYL12A	1
DAPK2	DAPK1	1
DAPK2	MYL1	1
DAPK2	RPTOR	1
DAPK2	TGFBR1	1
DAPK2	CAMKK2	1
DAPK2	MLC1	1
DAPK2	BECN1	1
DAPK2	STX1A	1
DAPK3	DAPK1	1
DAPK3	SLTM	1
DAPK3	H3C3	1
DAPK3	MAP2K4	1
DAPK3	MYL12B	1
DAPK3	AATF	1
DAPK3	STX1A	1
DAPK3	PAWR	1
DAPK3	RPL13A	1
DAPK3	CAMKK2	1
DAPK3	H3C14	1
DAPK3	MYL9	1
DAPK3	NUP214	1
DAPK3	MDM2	1
DAPK3	NR3C1	1
DAPK3	DAXX	1
DAPK3	ATF4	1
DAPK3	MYL5	1
DAPK3	PPP1R14A	1
DAPK3	TP53	1
DAPK3	PML	1
DAPK3	STAT3	1
DAPK3	CDKN1A	1
DAPK3	PPP1R12A	1
DAPK3	AR	1
DAPK3	BECN1	1
DAPK3	MYL12A	1
DCBLD2	SEMA4B	1
DCC	MAP1B	1
DCC	MAP2K2	1
DCC	PITPNA	1
DCC	MAP2K1	1
DCC	TRIO	1
DCC	DAB1	1
DCC	CDC42	1
DCHS1	FAT4	1
DCLK1	CAMKK1	1
DCLK1	MAP7D1	1
DCLK1	MAPK1	1
DCLK1	PRKACB	1
DDR1	ZIC4	1
DDR1	NCK2	1
DDR1	CAMKK1	1
DDR1	ZNF606	1
DDR1	MBNL3	1
DDR1	BCR	1
DDR1	COL11A1	1
DDR1	PLCG1	1
DDR1	BEND5	1
DDR1	HSFX2	1
DDR1	SHC1	1
DDR1	GRB2	1
DDR1	PEAK1	1
DDR1	SNAPIN	1
DDR1	COL2A1	1
DDR1	PRKACA	1
DDR1	ITGB4	1
DDR1	CDK1	1
DDR1	FEV	1
DDR1	RGS2	1
DDR1	POLK	1
DDR1	MTA1	1
DDR1	COL3A1	1
DDR1	NEUROD1	1
DDR1	XPO1	1
DDR1	PTK2	1
DDR1	NELFB	1
DDR1	PPP1R13L	1
DDR1	CDK2	1
DDR1	FRS2	1
DDR1	PTPN11	1
DDR1	TTR	1
DDR1	ZNF32	1
DDR1	COL5A2	1
DDR1	PER1	1
DDR1	SOX10	1
DDR1	MDFI	1
DDR1	PHB2	1
DDR1	ABI2	1
DDR1	SNRNP40	1
DDR1	PTGS2	1
DDR1	ASAP3	1
DDR1	CHEK1	1
DDR1	RPS6KA2	1
DDR1	TM4SF1	1
DDR2	PPARG	1
DDR2	CTTN	1
DDR2	RET	1
DDR2	PTK2	1
DDR2	ITGB4	1
DDR2	RUNX2	1
DDR2	SRC	1
DDR2	COL1A1	1
DDR2	PRKCD	1
DDR2	SHC1	1
DDR2	CBL	1
DDR2	COL3A1	1
DDR2	GRB2	1
DEXI	MYEOV	1
DIABLO	XIAP	1
DIABLO	BIRC5	1
DIABLO	ALPI	1
DIABLO	BIRC7	1
DIABLO	BIRC2	1
DIABLO	CASP9	1
DIABLO	BIRC3	1
DIABLO	APAF1	1
DIABLO	BIRC6	1
DISP1	SHH	1
DISP2	SHH	1
DISP3	SHH	1
DLK1	NOTCH1	10
DLK1	NOTCH2	10
DLK1	NOTCH3	10
DLK1	NOTCH4	8
